"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"45-54 years"	"45-54"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	54	570443	9.5
	"1999"	"1999"	"45-54 years"	"45-54"	"Renal failure (N17-N19)"	"GR113-100"	53	570443	9.3
	"1999"	"1999"	"45-54 years"	"45-54"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	15	570443	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	30	570443	5.3
	"1999"	"1999"	"45-54 years"	"45-54"	"All other diseases (Residual) "	"GR113-111"	237	570443	41.5
	"1999"	"1999"	"45-54 years"	"45-54"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	190	570443	33.3
	"1999"	"1999"	"45-54 years"	"45-54"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	94	570443	16.5
	"1999"	"1999"	"45-54 years"	"45-54"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	81	570443	14.2
	"1999"	"1999"	"45-54 years"	"45-54"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	11	570443	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	96	570443	16.8
	"1999"	"1999"	"45-54 years"	"45-54"	"Falls (W00-W19)"	"GR113-118"	11	570443	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	32	570443	5.6
	"1999"	"1999"	"45-54 years"	"45-54"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	38	570443	6.7
	"1999"	"1999"	"45-54 years"	"45-54"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	90	570443	15.8
	"1999"	"1999"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	63	570443	11.0
	"1999"	"1999"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	27	570443	4.7
	"1999"	"1999"	"45-54 years"	"45-54"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	53	570443	9.3
	"1999"	"1999"	"45-54 years"	"45-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	35	570443	6.1
	"1999"	"1999"	"45-54 years"	"45-54"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	18	570443	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"#Septicemia (A40-A41)"	"GR113-010"	59	373236	15.8
	"1999"	"1999"	"55-64 years"	"55-64"	"#Viral hepatitis (B15-B19)"	"GR113-015"	24	373236	6.4
	"1999"	"1999"	"55-64 years"	"55-64"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	19	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	15	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1639	373236	439.1
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	23	373236	6.2
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	37	373236	9.9
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	47	373236	12.6
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	132	373236	35.4
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	46	373236	12.3
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	86	373236	23.0
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	20	373236	5.4
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	534	373236	143.1
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant melanoma of skin (C43)"	"GR113-028"	15	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of breast (C50)"	"GR113-029"	128	373236	34.3
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	14	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	15	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	40	373236	10.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	41	373236	11.0
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	43	373236	11.5
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	13	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	40	373236	10.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	147	373236	39.4
	"1999"	"1999"	"55-64 years"	"55-64"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	66	373236	17.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Leukemia (C91-C95)"	"GR113-040"	43	373236	11.5
	"1999"	"1999"	"55-64 years"	"55-64"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	37	373236	9.9
	"1999"	"1999"	"55-64 years"	"55-64"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	218	373236	58.4
	"1999"	"1999"	"55-64 years"	"55-64"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	31	373236	8.3
	"1999"	"1999"	"55-64 years"	"55-64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	253	373236	67.8
	"1999"	"1999"	"55-64 years"	"55-64"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1623	373236	434.8
	"1999"	"1999"	"55-64 years"	"55-64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1329	373236	356.1
	"1999"	"1999"	"55-64 years"	"55-64"	"Hypertensive heart disease (I11)"	"GR113-056"	97	373236	26.0
	"1999"	"1999"	"55-64 years"	"55-64"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	10	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	943	373236	252.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	520	373236	139.3
	"1999"	"1999"	"55-64 years"	"55-64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	418	373236	112.0
	"1999"	"1999"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	159	373236	42.6
	"1999"	"1999"	"55-64 years"	"55-64"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	259	373236	69.4
	"1999"	"1999"	"55-64 years"	"55-64"	"Other heart diseases (I26-I51)"	"GR113-064"	274	373236	73.4
	"1999"	"1999"	"55-64 years"	"55-64"	"Heart failure (I50)"	"GR113-067"	60	373236	16.1
	"1999"	"1999"	"55-64 years"	"55-64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	210	373236	56.3
	"1999"	"1999"	"55-64 years"	"55-64"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	14	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	240	373236	64.3
	"1999"	"1999"	"55-64 years"	"55-64"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	33	373236	8.8
	"1999"	"1999"	"55-64 years"	"55-64"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	16	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	17	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	50	373236	13.4
	"1999"	"1999"	"55-64 years"	"55-64"	"Pneumonia (J12-J18)"	"GR113-078"	49	373236	13.1
	"1999"	"1999"	"55-64 years"	"55-64"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	164	373236	43.9
	"1999"	"1999"	"55-64 years"	"55-64"	"Emphysema (J43)"	"GR113-084"	40	373236	10.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Asthma (J45-J46)"	"GR113-085"	11	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	110	373236	29.5
	"1999"	"1999"	"55-64 years"	"55-64"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	13	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	51	373236	13.7
	"1999"	"1999"	"55-64 years"	"55-64"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	66	373236	17.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Alcoholic liver disease (K70)"	"GR113-094"	35	373236	9.4
	"1999"	"1999"	"55-64 years"	"55-64"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	31	373236	8.3
	"1999"	"1999"	"55-64 years"	"55-64"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	71	373236	19.0
	"1999"	"1999"	"55-64 years"	"55-64"	"Renal failure (N17-N19)"	"GR113-100"	66	373236	17.7
	"1999"	"1999"	"55-64 years"	"55-64"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	40	373236	10.7
	"1999"	"1999"	"55-64 years"	"55-64"	"All other diseases (Residual) "	"GR113-111"	280	373236	75.0
	"1999"	"1999"	"55-64 years"	"55-64"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	145	373236	38.8
	"1999"	"1999"	"55-64 years"	"55-64"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	79	373236	21.2
	"1999"	"1999"	"55-64 years"	"55-64"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	73	373236	19.6
	"1999"	"1999"	"55-64 years"	"55-64"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	66	373236	17.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Falls (W00-W19)"	"GR113-118"	12	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	38	373236	10.2
	"1999"	"1999"	"55-64 years"	"55-64"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	51	373236	13.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	40	373236	10.7
	"1999"	"1999"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	11	373236	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	16	373236	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"#Septicemia (A40-A41)"	"GR113-010"	119	283633	42.0
	"1999"	"1999"	"65-74 years"	"65-74"	"#Viral hepatitis (B15-B19)"	"GR113-015"	23	283633	8.1
	"1999"	"1999"	"65-74 years"	"65-74"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	11	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	19	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2683	283633	945.9
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	45	283633	15.9
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	68	283633	24.0
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	63	283633	22.2
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	245	283633	86.4
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	75	283633	26.4
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	133	283633	46.9
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	18	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	928	283633	327.2
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant melanoma of skin (C43)"	"GR113-028"	20	283633	7.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of breast (C50)"	"GR113-029"	151	283633	53.2
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	10	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	31	283633	10.9
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	45	283633	15.9
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	128	283633	45.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	53	283633	18.7
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	42	283633	14.8
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	39	283633	13.8
	"1999"	"1999"	"65-74 years"	"65-74"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	231	283633	81.4
	"1999"	"1999"	"65-74 years"	"65-74"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	85	283633	30.0
	"1999"	"1999"	"65-74 years"	"65-74"	"Leukemia (C91-C95)"	"GR113-040"	83	283633	29.3
	"1999"	"1999"	"65-74 years"	"65-74"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	60	283633	21.2
	"1999"	"1999"	"65-74 years"	"65-74"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	358	283633	126.2
	"1999"	"1999"	"65-74 years"	"65-74"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	64	283633	22.6
	"1999"	"1999"	"65-74 years"	"65-74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	408	283633	143.8
	"1999"	"1999"	"65-74 years"	"65-74"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	16	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Malnutrition (E40-E46)"	"GR113-048"	15	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"#Parkinson disease (G20-G21)"	"GR113-051"	38	283633	13.4
	"1999"	"1999"	"65-74 years"	"65-74"	"#Alzheimer disease (G30)"	"GR113-052"	66	283633	23.3
	"1999"	"1999"	"65-74 years"	"65-74"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	3012	283633	1061.9
	"1999"	"1999"	"65-74 years"	"65-74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2407	283633	848.6
	"1999"	"1999"	"65-74 years"	"65-74"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	10	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Hypertensive heart disease (I11)"	"GR113-056"	139	283633	49.0
	"1999"	"1999"	"65-74 years"	"65-74"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	19	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1697	283633	598.3
	"1999"	"1999"	"65-74 years"	"65-74"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	853	283633	300.7
	"1999"	"1999"	"65-74 years"	"65-74"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	835	283633	294.4
	"1999"	"1999"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	287	283633	101.2
	"1999"	"1999"	"65-74 years"	"65-74"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	548	283633	193.2
	"1999"	"1999"	"65-74 years"	"65-74"	"Other heart diseases (I26-I51)"	"GR113-064"	542	283633	191.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Heart failure (I50)"	"GR113-067"	150	283633	52.9
	"1999"	"1999"	"65-74 years"	"65-74"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	383	283633	135.0
	"1999"	"1999"	"65-74 years"	"65-74"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	40	283633	14.1
	"1999"	"1999"	"65-74 years"	"65-74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	434	283633	153.0
	"1999"	"1999"	"65-74 years"	"65-74"	"#Atherosclerosis (I70)"	"GR113-071"	20	283633	7.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	111	283633	39.1
	"1999"	"1999"	"65-74 years"	"65-74"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	75	283633	26.4
	"1999"	"1999"	"65-74 years"	"65-74"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	36	283633	12.7
	"1999"	"1999"	"65-74 years"	"65-74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	114	283633	40.2
	"1999"	"1999"	"65-74 years"	"65-74"	"Pneumonia (J12-J18)"	"GR113-078"	113	283633	39.8
	"1999"	"1999"	"65-74 years"	"65-74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	473	283633	166.8
	"1999"	"1999"	"65-74 years"	"65-74"	"Emphysema (J43)"	"GR113-084"	92	283633	32.4
	"1999"	"1999"	"65-74 years"	"65-74"	"Asthma (J45-J46)"	"GR113-085"	19	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	359	283633	126.6
	"1999"	"1999"	"65-74 years"	"65-74"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	34	283633	12.0
	"1999"	"1999"	"65-74 years"	"65-74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	97	283633	34.2
	"1999"	"1999"	"65-74 years"	"65-74"	"#Peptic ulcer (K25-K28)"	"GR113-090"	12	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	84	283633	29.6
	"1999"	"1999"	"65-74 years"	"65-74"	"Alcoholic liver disease (K70)"	"GR113-094"	31	283633	10.9
	"1999"	"1999"	"65-74 years"	"65-74"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	53	283633	18.7
	"1999"	"1999"	"65-74 years"	"65-74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	208	283633	73.3
	"1999"	"1999"	"65-74 years"	"65-74"	"Renal failure (N17-N19)"	"GR113-100"	204	283633	71.9
	"1999"	"1999"	"65-74 years"	"65-74"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	12	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	64	283633	22.6
	"1999"	"1999"	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	451	283633	159.0
	"1999"	"1999"	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	159	283633	56.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	77	283633	27.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	74	283633	26.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	82	283633	28.9
	"1999"	"1999"	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	23	283633	8.1
	"1999"	"1999"	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	11	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	38	283633	13.4
	"1999"	"1999"	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	38	283633	13.4
	"1999"	"1999"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	34	283633	12.0
	"1999"	"1999"	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	283633	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	10	283633	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"#Septicemia (A40-A41)"	"GR113-010"	232	172924	134.2
	"1999"	"1999"	"75-84 years"	"75-84"	"#Viral hepatitis (B15-B19)"	"GR113-015"	12	172924	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	29	172924	16.8
	"1999"	"1999"	"75-84 years"	"75-84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2537	172924	1467.1
	"1999"	"1999"	"75-84 years"	"75-84"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	31	172924	17.9
	"1999"	"1999"	"75-84 years"	"75-84"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	50	172924	28.9
	"1999"	"1999"	"75-84 years"	"75-84"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	60	172924	34.7
	"1999"	"1999"	"75-84 years"	"75-84"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	289	172924	167.1
	"1999"	"1999"	"75-84 years"	"75-84"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	65	172924	37.6
