"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2010"	"2010"	"45-54 years"	"45-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	35	654375	5.3
	"2010"	"2010"	"45-54 years"	"45-54"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	17	654375	Unreliable
	"2010"	"2010"	"45-54 years"	"45-54"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	30	654375	4.6
	"2010"	"2010"	"45-54 years"	"45-54"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	30	654375	4.6
	"2010"	"2010"	"55-64 years"	"55-64"	"#Septicemia (A40-A41)"	"GR113-010"	120	535562	22.4
	"2010"	"2010"	"55-64 years"	"55-64"	"#Viral hepatitis (B15-B19)"	"GR113-015"	39	535562	7.3
	"2010"	"2010"	"55-64 years"	"55-64"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	38	535562	7.1
	"2010"	"2010"	"55-64 years"	"55-64"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	10	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1983	535562	370.3
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	40	535562	7.5
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	80	535562	14.9
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	43	535562	8.0
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	196	535562	36.6
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	111	535562	20.7
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	128	535562	23.9
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	17	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	604	535562	112.8
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant melanoma of skin (C43)"	"GR113-028"	19	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of breast (C50)"	"GR113-029"	157	535562	29.3
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	14	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	21	535562	3.9
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	33	535562	6.2
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	50	535562	9.3
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	67	535562	12.5
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	25	535562	4.7
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	59	535562	11.0
	"2010"	"2010"	"55-64 years"	"55-64"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	105	535562	19.6
	"2010"	"2010"	"55-64 years"	"55-64"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	28	535562	5.2
	"2010"	"2010"	"55-64 years"	"55-64"	"Leukemia (C91-C95)"	"GR113-040"	45	535562	8.4
	"2010"	"2010"	"55-64 years"	"55-64"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	28	535562	5.2
	"2010"	"2010"	"55-64 years"	"55-64"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	214	535562	40.0
	"2010"	"2010"	"55-64 years"	"55-64"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	24	535562	4.5
	"2010"	"2010"	"55-64 years"	"55-64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	222	535562	41.5
	"2010"	"2010"	"55-64 years"	"55-64"	"#Alzheimer disease (G30)"	"GR113-052"	20	535562	3.7
	"2010"	"2010"	"55-64 years"	"55-64"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1808	535562	337.6
	"2010"	"2010"	"55-64 years"	"55-64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1511	535562	282.1
	"2010"	"2010"	"55-64 years"	"55-64"	"Hypertensive heart disease (I11)"	"GR113-056"	132	535562	24.6
	"2010"	"2010"	"55-64 years"	"55-64"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	10	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1001	535562	186.9
	"2010"	"2010"	"55-64 years"	"55-64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	455	535562	85.0
	"2010"	"2010"	"55-64 years"	"55-64"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	14	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	532	535562	99.3
	"2010"	"2010"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	232	535562	43.3
	"2010"	"2010"	"55-64 years"	"55-64"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	300	535562	56.0
	"2010"	"2010"	"55-64 years"	"55-64"	"Other heart diseases (I26-I51)"	"GR113-064"	360	535562	67.2
	"2010"	"2010"	"55-64 years"	"55-64"	"Heart failure (I50)"	"GR113-067"	106	535562	19.8
	"2010"	"2010"	"55-64 years"	"55-64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	250	535562	46.7
	"2010"	"2010"	"55-64 years"	"55-64"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	43	535562	8.0
	"2010"	"2010"	"55-64 years"	"55-64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	205	535562	38.3
	"2010"	"2010"	"55-64 years"	"55-64"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	43	535562	8.0
	"2010"	"2010"	"55-64 years"	"55-64"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	24	535562	4.5
	"2010"	"2010"	"55-64 years"	"55-64"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	19	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	67	535562	12.5
	"2010"	"2010"	"55-64 years"	"55-64"	"Pneumonia (J12-J18)"	"GR113-078"	62	535562	11.6
	"2010"	"2010"	"55-64 years"	"55-64"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	236	535562	44.1
	"2010"	"2010"	"55-64 years"	"55-64"	"Emphysema (J43)"	"GR113-084"	21	535562	3.9
	"2010"	"2010"	"55-64 years"	"55-64"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	206	535562	38.5
	"2010"	"2010"	"55-64 years"	"55-64"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	15	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	70	535562	13.1
	"2010"	"2010"	"55-64 years"	"55-64"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	118	535562	22.0
	"2010"	"2010"	"55-64 years"	"55-64"	"Alcoholic liver disease (K70)"	"GR113-094"	48	535562	9.0
	"2010"	"2010"	"55-64 years"	"55-64"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	70	535562	13.1
	"2010"	"2010"	"55-64 years"	"55-64"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	174	535562	32.5
	"2010"	"2010"	"55-64 years"	"55-64"	"Renal failure (N17-N19)"	"GR113-100"	165	535562	30.8
	"2010"	"2010"	"55-64 years"	"55-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	104	535562	19.4
	"2010"	"2010"	"55-64 years"	"55-64"	"All other diseases (Residual) "	"GR113-111"	467	535562	87.2
	"2010"	"2010"	"55-64 years"	"55-64"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	210	535562	39.2
	"2010"	"2010"	"55-64 years"	"55-64"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	81	535562	15.1
	"2010"	"2010"	"55-64 years"	"55-64"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	74	535562	13.8
	"2010"	"2010"	"55-64 years"	"55-64"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	129	535562	24.1
	"2010"	"2010"	"55-64 years"	"55-64"	"Falls (W00-W19)"	"GR113-118"	17	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	10	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	49	535562	9.1
	"2010"	"2010"	"55-64 years"	"55-64"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	38	535562	7.1
	"2010"	"2010"	"55-64 years"	"55-64"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	72	535562	13.4
	"2010"	"2010"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	51	535562	9.5
	"2010"	"2010"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	21	535562	3.9
	"2010"	"2010"	"55-64 years"	"55-64"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	28	535562	5.2
	"2010"	"2010"	"55-64 years"	"55-64"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	16	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	12	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	15	535562	Unreliable
	"2010"	"2010"	"55-64 years"	"55-64"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	14	535562	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	12	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"#Septicemia (A40-A41)"	"GR113-010"	178	311994	57.1
	"2010"	"2010"	"65-74 years"	"65-74"	"#Viral hepatitis (B15-B19)"	"GR113-015"	11	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	20	311994	6.4
	"2010"	"2010"	"65-74 years"	"65-74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2476	311994	793.6
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	39	311994	12.5
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	55	311994	17.6
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	71	311994	22.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	216	311994	69.2
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	94	311994	30.1
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	170	311994	54.5
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	19	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	875	311994	280.5
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant melanoma of skin (C43)"	"GR113-028"	27	311994	8.7
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of breast (C50)"	"GR113-029"	157	311994	50.3
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	31	311994	9.9
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	43	311994	13.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	91	311994	29.2
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	71	311994	22.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	45	311994	14.4
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	46	311994	14.7
	"2010"	"2010"	"65-74 years"	"65-74"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	204	311994	65.4
	"2010"	"2010"	"65-74 years"	"65-74"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	69	311994	22.1
	"2010"	"2010"	"65-74 years"	"65-74"	"Leukemia (C91-C95)"	"GR113-040"	73	311994	23.4
	"2010"	"2010"	"65-74 years"	"65-74"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	55	311994	17.6
	"2010"	"2010"	"65-74 years"	"65-74"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	214	311994	68.6
	"2010"	"2010"	"65-74 years"	"65-74"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	36	311994	11.5
	"2010"	"2010"	"65-74 years"	"65-74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	272	311994	87.2
	"2010"	"2010"	"65-74 years"	"65-74"	"#Parkinson disease (G20-G21)"	"GR113-051"	44	311994	14.1
	"2010"	"2010"	"65-74 years"	"65-74"	"#Alzheimer disease (G30)"	"GR113-052"	87	311994	27.9
	"2010"	"2010"	"65-74 years"	"65-74"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2254	311994	722.4
	"2010"	"2010"	"65-74 years"	"65-74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1766	311994	566.0
	"2010"	"2010"	"65-74 years"	"65-74"	"Hypertensive heart disease (I11)"	"GR113-056"	122	311994	39.1
	"2010"	"2010"	"65-74 years"	"65-74"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1067	311994	342.0
	"2010"	"2010"	"65-74 years"	"65-74"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	413	311994	132.4
	"2010"	"2010"	"65-74 years"	"65-74"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	20	311994	6.4
	"2010"	"2010"	"65-74 years"	"65-74"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	634	311994	203.2
	"2010"	"2010"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	236	311994	75.6
	"2010"	"2010"	"65-74 years"	"65-74"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	398	311994	127.6
	"2010"	"2010"	"65-74 years"	"65-74"	"Other heart diseases (I26-I51)"	"GR113-064"	564	311994	180.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Heart failure (I50)"	"GR113-067"	215	311994	68.9
	"2010"	"2010"	"65-74 years"	"65-74"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	343	311994	109.9
	"2010"	"2010"	"65-74 years"	"65-74"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	53	311994	17.0
	"2010"	"2010"	"65-74 years"	"65-74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	353	311994	113.1
	"2010"	"2010"	"65-74 years"	"65-74"	"#Atherosclerosis (I70)"	"GR113-071"	19	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	63	311994	20.2
	"2010"	"2010"	"65-74 years"	"65-74"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	33	311994	10.6
	"2010"	"2010"	"65-74 years"	"65-74"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	30	311994	9.6
	"2010"	"2010"	"65-74 years"	"65-74"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	11	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	140	311994	44.9
	"2010"	"2010"	"65-74 years"	"65-74"	"Pneumonia (J12-J18)"	"GR113-078"	139	311994	44.6
	"2010"	"2010"	"65-74 years"	"65-74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	477	311994	152.9
	"2010"	"2010"	"65-74 years"	"65-74"	"Emphysema (J43)"	"GR113-084"	43	311994	13.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	427	311994	136.9
	"2010"	"2010"	"65-74 years"	"65-74"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	25	311994	8.0
	"2010"	"2010"	"65-74 years"	"65-74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	134	311994	42.9
	"2010"	"2010"	"65-74 years"	"65-74"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	74	311994	23.7
	"2010"	"2010"	"65-74 years"	"65-74"	"Alcoholic liver disease (K70)"	"GR113-094"	13	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	61	311994	19.6
	"2010"	"2010"	"65-74 years"	"65-74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	234	311994	75.0
	"2010"	"2010"	"65-74 years"	"65-74"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	13	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"Renal failure (N17-N19)"	"GR113-100"	221	311994	70.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	102	311994	32.7
	"2010"	"2010"	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	513	311994	164.4
	"2010"	"2010"	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	146	311994	46.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	43	311994	13.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	42	311994	13.5
	"2010"	"2010"	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	103	311994	33.0
	"2010"	"2010"	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	43	311994	13.8
	"2010"	"2010"	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	17	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	31	311994	9.9
	"2010"	"2010"	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	52	311994	16.7
	"2010"	"2010"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	42	311994	13.5
	"2010"	"2010"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	10	311994	Unreliable
	"2010"	"2010"	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	11	311994	Unreliable
	"2010"	"2010"	"75-84 years"	"75-84"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	15	180177	Unreliable
	"2010"	"2010"	"75-84 years"	"75-84"	"#Septicemia (A40-A41)"	"GR113-010"	246	180177	136.5
	"2010"	"2010"	"75-84 years"	"75-84"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	15	180177	Unreliable
	"2010"	"2010"	"75-84 years"	"75-84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2316	180177	1285.4
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	27	180177	15.0
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	33	180177	18.3
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	62	180177	34.4
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	176	180177	97.7
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	64	180177	35.5
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	176	180177	97.7
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	12	180177	Unreliable
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	722	180177	400.7
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant melanoma of skin (C43)"	"GR113-028"	20	180177	11.1
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of breast (C50)"	"GR113-029"	126	180177	69.9
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	23	180177	12.8
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	66	180177	36.6
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	149	180177	82.7
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	55	180177	30.5
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	52	180177	28.9
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	27	180177	15.0
	"2010"	"2010"	"75-84 years"	"75-84"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	261	180177	144.9
	"2010"	"2010"	"75-84 years"	"75-84"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	99	180177	54.9
	"2010"	"2010"	"75-84 years"	"75-84"	"Leukemia (C91-C95)"	"GR113-040"	108	180177	59.9
